user_id,signup_month,activity_month,active
333,2024-02,2024-04,0
333,2024-02,2024-05,1
333,2024-02,2024-06,0
334,2024-02,2024-01,0
334,2024-02,2024-02,1
334,2024-02,2024-03,0
334,2024-02,2024-04,0
334,2024-02,2024-05,0
334,2024-02,2024-06,1
335,2024-03,2024-01,0
335,2024-03,2024-02,0
335,2024-03,2024-03,1
335,2024-03,2024-04,0
335,2024-03,2024-05,1
335,2024-03,2024-06,1
336,2024-06,2024-01,0
336,2024-06,2024-02,0
336,2024-06,2024-03,0
336,2024-06,2024-04,0
336,2024-06,2024-05,0
336,2024-06,2024-06,0
337,2024-04,2024-01,0
337,2024-04,2024-02,0
337,2024-04,2024-03,0
337,2024-04,2024-04,0
337,2024-04,2024-05,0
337,2024-04,2024-06,0
338,2024-01,2024-01,0
338,2024-01,2024-02,0
338,2024-01,2024-03,1
338,2024-01,2024-04,1
338,2024-01,2024-05,1
338,2024-01,2024-06,1
339,2024-03,2024-01,0
339,2024-03,2024-02,0
339,2024-03,2024-03,1
339,2024-03,2024-04,1
339,2024-03,2024-05,0
339,2024-03,2024-06,1
340,2024-06,2024-01,0
340,2024-06,2024-02,0
340,2024-06,2024-03,0
340,2024-06,2024-04,0
340,2024-06,2024-05,0
340,2024-06,2024-06,0
341,2024-03,2024-01,0
341,2024-03,2024-02,0
341,2024-03,2024-03,1
341,2024-03,2024-04,1
341,2024-03,2024-05,1
341,2024-03,2024-06,1
342,2024-02,2024-01,0
342,2024-02,2024-02,0
342,2024-02,2024-03,0
342,2024-02,2024-04,0
342,2024-02,2024-05,1
342,2024-02,2024-06,1
343,2024-01,2024-01,1
343,2024-01,2024-02,0
343,2024-01,2024-03,0
343,2024-01,2024-04,1
343,2024-01,2024-05,1
343,2024-01,2024-06,1
344,2024-06,2024-01,0
344,2024-06,2024-02,0
344,2024-06,2024-03,0
344,2024-06,2024-04,0
344,2024-06,2024-05,0
344,2024-06,2024-06,1
345,2024-01,2024-01,1
345,2024-01,2024-02,1
345,2024-01,2024-03,0
345,2024-01,2024-04,0
345,2024-01,2024-05,1
345,2024-01,2024-06,0
346,2024-06,2024-01,0
346,2024-06,2024-02,0
346,2024-06,2024-03,0
346,2024-06,2024-04,0
346,2024-06,2024-05,0
346,2024-06,2024-06,0
347,2024-06,2024-01,0
347,2024-06,2024-02,0
347,2024-06,2024-03,0
347,2024-06,2024-04,0
347,2024-06,2024-05,0
347,2024-06,2024-06,0
348,2024-01,2024-01,1
348,2024-01,2024-02,1
348,2024-01,2024-03,0
348,2024-01,2024-04,1
348,2024-01,2024-05,1
348,2024-01,2024-06,0
349,2024-01,2024-01,1
349,2024-01,2024-02,1
349,2024-01,2024-03,1
349,2024-01,2024-04,0
349,2024-01,2024-05,0
349,2024-01,2024-06,0
350,2024-02,2024-01,0
350,2024-02,2024-02,1
350,2024-02,2024-03,0
350,2024-02,2024-04,1
350,2024-02,2024-05,0
350,2024-02,2024-06,0
351,2024-04,2024-01,0
351,2024-04,2024-02,0
351,2024-04,2024-03,0
351,2024-04,2024-04,0
351,2024-04,2024-05,1
351,2024-04,2024-06,1
352,2024-04,2024-01,0
352,2024-04,2024-02,0
352,2024-04,2024-03,0
352,2024-04,2024-04,1
352,2024-04,2024-05,1
352,2024-04,2024-06,1
353,2024-01,2024-01,0
353,2024-01,2024-02,0
353,2024-01,2024-03,1
353,2024-01,2024-04,1
353,2024-01,2024-05,0
353,2024-01,2024-06,0
354,2024-02,2024-01,0
354,2024-02,2024-02,1
354,2024-02,2024-03,1
354,2024-02,2024-04,1
354,2024-02,2024-05,0
354,2024-02,2024-06,1
355,2024-02,2024-01,0
355,2024-02,2024-02,1
355,2024-02,2024-03,1
355,2024-02,2024-04,1
355,2024-02,2024-05,0
355,2024-02,2024-06,1
356,2024-02,2024-01,0
356,2024-02,2024-02,1
356,2024-02,2024-03,0
356,2024-02,2024-04,1
356,2024-02,2024-05,1
356,2024-02,2024-06,0
357,2024-01,2024-01,1
357,2024-01,2024-02,1
357,2024-01,2024-03,1
357,2024-01,2024-04,0
357,2024-01,2024-05,0
357,2024-01,2024-06,0
358,2024-06,2024-01,0
358,2024-06,2024-02,0
358,2024-06,2024-03,0
358,2024-06,2024-04,0
358,2024-06,2024-05,0
358,2024-06,2024-06,0
359,2024-01,2024-01,1
359,2024-01,2024-02,0
359,2024-01,2024-03,1
359,2024-01,2024-04,0
359,2024-01,2024-05,1
359,2024-01,2024-06,0
360,2024-06,2024-01,0
360,2024-06,2024-02,0
360,2024-06,2024-03,0
360,2024-06,2024-04,0
360,2024-06,2024-05,0
360,2024-06,2024-06,1
361,2024-04,2024-01,0
361,2024-04,2024-02,0
361,2024-04,2024-03,0
361,2024-04,2024-04,1
361,2024-04,2024-05,0
361,2024-04,2024-06,1
362,2024-01,2024-01,0
362,2024-01,2024-02,1
362,2024-01,2024-03,0
362,2024-01,2024-04,0
362,2024-01,2024-05,0
362,2024-01,2024-06,0
363,2024-03,2024-01,0
363,2024-03,2024-02,0
363,2024-03,2024-03,1
363,2024-03,2024-04,0
363,2024-03,2024-05,0
363,2024-03,2024-06,1
364,2024-02,2024-01,0
364,2024-02,2024-02,1
364,2024-02,2024-03,1
364,2024-02,2024-04,0
364,2024-02,2024-05,0
364,2024-02,2024-06,1
365,2024-02,2024-01,0
365,2024-02,2024-02,0
365,2024-02,2024-03,1
365,2024-02,2024-04,0
365,2024-02,2024-05,1
365,2024-02,2024-06,1
366,2024-01,2024-01,0
366,2024-01,2024-02,1
366,2024-01,2024-03,0
366,2024-01,2024-04,0
366,2024-01,2024-05,0
366,2024-01,2024-06,1
367,2024-03,2024-01,0
367,2024-03,2024-02,0
367,2024-03,2024-03,0
367,2024-03,2024-04,1
367,2024-03,2024-05,0
367,2024-03,2024-06,0
368,2024-02,2024-01,0
368,2024-02,2024-02,1
368,2024-02,2024-03,0
368,2024-02,2024-04,0
368,2024-02,2024-05,1
368,2024-02,2024-06,0
369,2024-02,2024-01,0
369,2024-02,2024-02,1
369,2024-02,2024-03,0
369,2024-02,2024-04,1
369,2024-02,2024-05,0
369,2024-02,2024-06,0
370,2024-06,2024-01,0
370,2024-06,2024-02,0
370,2024-06,2024-03,0
370,2024-06,2024-04,0
370,2024-06,2024-05,0
370,2024-06,2024-06,0
371,2024-04,2024-01,0
371,2024-04,2024-02,0
371,2024-04,2024-03,0
371,2024-04,2024-04,1
371,2024-04,2024-05,1
371,2024-04,2024-06,1
372,2024-05,2024-01,0
372,2024-05,2024-02,0
372,2024-05,2024-03,0
372,2024-05,2024-04,0
372,2024-05,2024-05,1
372,2024-05,2024-06,1
373,2024-05,2024-01,0
373,2024-05,2024-02,0
373,2024-05,2024-03,0
373,2024-05,2024-04,0
373,2024-05,2024-05,0
373,2024-05,2024-06,0
374,2024-03,2024-01,0
374,2024-03,2024-02,0
374,2024-03,2024-03,1
374,2024-03,2024-04,1
374,2024-03,2024-05,0
374,2024-03,2024-06,0
375,2024-01,2024-01,1
375,2024-01,2024-02,0
375,2024-01,2024-03,0
375,2024-01,2024-04,1
375,2024-01,2024-05,1
375,2024-01,2024-06,0
376,2024-03,2024-01,0
376,2024-03,2024-02,0
376,2024-03,2024-03,1
376,2024-03,2024-04,1
376,2024-03,2024-05,0
376,2024-03,2024-06,1
377,2024-03,2024-01,0
377,2024-03,2024-02,0
377,2024-03,2024-03,0
377,2024-03,2024-04,0
377,2024-03,2024-05,1
377,2024-03,2024-06,0
378,2024-05,2024-01,0
378,2024-05,2024-02,0
378,2024-05,2024-03,0
378,2024-05,2024-04,0
378,2024-05,2024-05,0
378,2024-05,2024-06,1
379,2024-02,2024-01,0
379,2024-02,2024-02,0
379,2024-02,2024-03,1
379,2024-02,2024-04,1
379,2024-02,2024-05,0
379,2024-02,2024-06,0
380,2024-03,2024-01,0
380,2024-03,2024-02,0
380,2024-03,2024-03,0
380,2024-03,2024-04,1
380,2024-03,2024-05,1
380,2024-03,2024-06,1
381,2024-06,2024-01,0
381,2024-06,2024-02,0
381,2024-06,2024-03,0
381,2024-06,2024-04,0
381,2024-06,2024-05,0
381,2024-06,2024-06,0
382,2024-05,2024-01,0
382,2024-05,2024-02,0
382,2024-05,2024-03,0
382,2024-05,2024-04,0
382,2024-05,2024-05,0
382,2024-05,2024-06,0
383,2024-01,2024-01,1
383,2024-01,2024-02,0
383,2024-01,2024-03,1
383,2024-01,2024-04,0
383,2024-01,2024-05,0
383,2024-01,2024-06,1
384,2024-03,2024-01,0
384,2024-03,2024-02,0
384,2024-03,2024-03,1
384,2024-03,2024-04,1
384,2024-03,2024-05,0
384,2024-03,2024-06,1
385,2024-05,2024-01,0
385,2024-05,2024-02,0
385,2024-05,2024-03,0
385,2024-05,2024-04,0
385,2024-05,2024-05,0
385,2024-05,2024-06,0
386,2024-02,2024-01,0
386,2024-02,2024-02,0
386,2024-02,2024-03,1
386,2024-02,2024-04,0
386,2024-02,2024-05,1
386,2024-02,2024-06,1
387,2024-02,2024-01,0
387,2024-02,2024-02,0
387,2024-02,2024-03,1
387,2024-02,2024-04,0
387,2024-02,2024-05,1
387,2024-02,2024-06,0
388,2024-03,2024-01,0
388,2024-03,2024-02,0
388,2024-03,2024-03,0
388,2024-03,2024-04,1
388,2024-03,2024-05,1
388,2024-03,2024-06,0
389,2024-06,2024-01,0
389,2024-06,2024-02,0
389,2024-06,2024-03,0
389,2024-06,2024-04,0
389,2024-06,2024-05,0
389,2024-06,2024-06,1
390,2024-01,2024-01,1
390,2024-01,2024-02,0
390,2024-01,2024-03,1
390,2024-01,2024-04,0
390,2024-01,2024-05,1
390,2024-01,2024-06,1
391,2024-06,2024-01,0
391,2024-06,2024-02,0
391,2024-06,2024-03,0
391,2024-06,2024-04,0
391,2024-06,2024-05,0
391,2024-06,2024-06,0
392,2024-04,2024-01,0
392,2024-04,2024-02,0
392,2024-04,2024-03,0
392,2024-04,2024-04,1
392,2024-04,2024-05,1
392,2024-04,2024-06,0
393,2024-02,2024-01,0
393,2024-02,2024-02,1
393,2024-02,2024-03,0
393,2024-02,2024-04,1
393,2024-02,2024-05,1
393,2024-02,2024-06,0
394,2024-04,2024-01,0
394,2024-04,2024-02,0
394,2024-04,2024-03,0
394,2024-04,2024-04,1
394,2024-04,2024-05,1
394,2024-04,2024-06,1
395,2024-01,2024-01,0
395,2024-01,2024-02,1
395,2024-01,2024-03,0
395,2024-01,2024-04,1
395,2024-01,2024-05,1
395,2024-01,2024-06,1
396,2024-01,2024-01,1
396,2024-01,2024-02,1
396,2024-01,2024-03,0
396,2024-01,2024-04,0
396,2024-01,2024-05,0
396,2024-01,2024-06,1
397,2024-05,2024-01,0
397,2024-05,2024-02,0
397,2024-05,2024-03,0
397,2024-05,2024-04,0
397,2024-05,2024-05,0
397,2024-05,2024-06,1
398,2024-02,2024-01,0
398,2024-02,2024-02,1
398,2024-02,2024-03,0
398,2024-02,2024-04,1
398,2024-02,2024-05,0
398,2024-02,2024-06,1
399,2024-02,2024-01,0
399,2024-02,2024-02,1
399,2024-02,2024-03,1
399,2024-02,2024-04,1
399,2024-02,2024-05,0
399,2024-02,2024-06,1
400,2024-05,2024-01,0
400,2024-05,2024-02,0
400,2024-05,2024-03,0
400,2024-05,2024-04,0
400,2024-05,2024-05,1
400,2024-05,2024-06,1
401,2024-05,2024-01,0
401,2024-05,2024-02,0
401,2024-05,2024-03,0
401,2024-05,2024-04,0
401,2024-05,2024-05,1
401,2024-05,2024-06,0
402,2024-06,2024-01,0
402,2024-06,2024-02,0
402,2024-06,2024-03,0
402,2024-06,2024-04,0
402,2024-06,2024-05,0
402,2024-06,2024-06,0
403,2024-05,2024-01,0
403,2024-05,2024-02,0
403,2024-05,2024-03,0
403,2024-05,2024-04,0
403,2024-05,2024-05,1
403,2024-05,2024-06,0
404,2024-03,2024-01,0
404,2024-03,2024-02,0
404,2024-03,2024-03,1
404,2024-03,2024-04,1
404,2024-03,2024-05,0
404,2024-03,2024-06,0
405,2024-02,2024-01,0
405,2024-02,2024-02,0
405,2024-02,2024-03,0
405,2024-02,2024-04,1
405,2024-02,2024-05,0
405,2024-02,2024-06,0
406,2024-03,2024-01,0
406,2024-03,2024-02,0
406,2024-03,2024-03,1
406,2024-03,2024-04,1
406,2024-03,2024-05,0
406,2024-03,2024-06,1
407,2024-04,2024-01,0
407,2024-04,2024-02,0
407,2024-04,2024-03,0
407,2024-04,2024-04,1
407,2024-04,2024-05,0
407,2024-04,2024-06,1
408,2024-06,2024-01,0
408,2024-06,2024-02,0
408,2024-06,2024-03,0
408,2024-06,2024-04,0
408,2024-06,2024-05,0
408,2024-06,2024-06,1
409,2024-06,2024-01,0
409,2024-06,2024-02,0
409,2024-06,2024-03,0
409,2024-06,2024-04,0
409,2024-06,2024-05,0
409,2024-06,2024-06,1
410,2024-01,2024-01,1
410,2024-01,2024-02,1
410,2024-01,2024-03,1
410,2024-01,2024-04,1
410,2024-01,2024-05,0
410,2024-01,2024-06,1
411,2024-04,2024-01,0
411,2024-04,2024-02,0
411,2024-04,2024-03,0
411,2024-04,2024-04,1
411,2024-04,2024-05,1
411,2024-04,2024-06,0
412,2024-05,2024-01,0
412,2024-05,2024-02,0
412,2024-05,2024-03,0
412,2024-05,2024-04,0
412,2024-05,2024-05,1
412,2024-05,2024-06,0
413,2024-06,2024-01,0
413,2024-06,2024-02,0
413,2024-06,2024-03,0
413,2024-06,2024-04,0
413,2024-06,2024-05,0
413,2024-06,2024-06,1
414,2024-06,2024-01,0
414,2024-06,2024-02,0
414,2024-06,2024-03,0
414,2024-06,2024-04,0
414,2024-06,2024-05,0
414,2024-06,2024-06,0
415,2024-03,2024-01,0
415,2024-03,2024-02,0
415,2024-03,2024-03,0
415,2024-03,2024-04,1
415,2024-03,2024-05,0
415,2024-03,2024-06,0
416,2024-06,2024-01,0
416,2024-06,2024-02,0
416,2024-06,2024-03,0
416,2024-06,2024-04,0
416,2024-06,2024-05,0
416,2024-06,2024-06,1
417,2024-03,2024-01,0
417,2024-03,2024-02,0
417,2024-03,2024-03,0
417,2024-03,2024-04,1
417,2024-03,2024-05,0
417,2024-03,2024-06,0
418,2024-01,2024-01,1
418,2024-01,2024-02,1
418,2024-01,2024-03,0
418,2024-01,2024-04,0
418,2024-01,2024-05,0
418,2024-01,2024-06,0
419,2024-01,2024-01,1
419,2024-01,2024-02,1
419,2024-01,2024-03,1
419,2024-01,2024-04,0
419,2024-01,2024-05,0
419,2024-01,2024-06,0
420,2024-06,2024-01,0
420,2024-06,2024-02,0
420,2024-06,2024-03,0
420,2024-06,2024-04,0
420,2024-06,2024-05,0
420,2024-06,2024-06,1
421,2024-06,2024-01,0
421,2024-06,2024-02,0
421,2024-06,2024-03,0
421,2024-06,2024-04,0
421,2024-06,2024-05,0
421,2024-06,2024-06,1
422,2024-03,2024-01,0
422,2024-03,2024-02,0
422,2024-03,2024-03,1
422,2024-03,2024-04,1
422,2024-03,2024-05,1
422,2024-03,2024-06,0
423,2024-03,2024-01,0
423,2024-03,2024-02,0
423,2024-03,2024-03,1
423,2024-03,2024-04,0
423,2024-03,2024-05,1
423,2024-03,2024-06,1
424,2024-03,2024-01,0
424,2024-03,2024-02,0
424,2024-03,2024-03,0
424,2024-03,2024-04,0
424,2024-03,2024-05,0
424,2024-03,2024-06,0
425,2024-03,2024-01,0
425,2024-03,2024-02,0
425,2024-03,2024-03,0
425,2024-03,2024-04,1
425,2024-03,2024-05,0
425,2024-03,2024-06,1
426,2024-05,2024-01,0
426,2024-05,2024-02,0
426,2024-05,2024-03,0
426,2024-05,2024-04,0
426,2024-05,2024-05,1
426,2024-05,2024-06,1
427,2024-02,2024-01,0
427,2024-02,2024-02,0
427,2024-02,2024-03,1
427,2024-02,2024-04,0
427,2024-02,2024-05,1
427,2024-02,2024-06,1
428,2024-02,2024-01,0
428,2024-02,2024-02,1
428,2024-02,2024-03,1
428,2024-02,2024-04,1
428,2024-02,2024-05,0
428,2024-02,2024-06,0
429,2024-02,2024-01,0
429,2024-02,2024-02,0
429,2024-02,2024-03,0
429,2024-02,2024-04,0
429,2024-02,2024-05,0
429,2024-02,2024-06,1
430,2024-05,2024-01,0
430,2024-05,2024-02,0
430,2024-05,2024-03,0
430,2024-05,2024-04,0
430,2024-05,2024-05,0
430,2024-05,2024-06,0
431,2024-06,2024-01,0
431,2024-06,2024-02,0
431,2024-06,2024-03,0
431,2024-06,2024-04,0
431,2024-06,2024-05,0
431,2024-06,2024-06,0
432,2024-05,2024-01,0
432,2024-05,2024-02,0
432,2024-05,2024-03,0
432,2024-05,2024-04,0
432,2024-05,2024-05,1
432,2024-05,2024-06,0
433,2024-04,2024-01,0
433,2024-04,2024-02,0
433,2024-04,2024-03,0
433,2024-04,2024-04,1
433,2024-04,2024-05,1
433,2024-04,2024-06,0
434,2024-06,2024-01,0
434,2024-06,2024-02,0
434,2024-06,2024-03,0
434,2024-06,2024-04,0
434,2024-06,2024-05,0
434,2024-06,2024-06,0
435,2024-02,2024-01,0
435,2024-02,2024-02,1
435,2024-02,2024-03,0
435,2024-02,2024-04,0
435,2024-02,2024-05,1
435,2024-02,2024-06,1
436,2024-06,2024-01,0
436,2024-06,2024-02,0
436,2024-06,2024-03,0
436,2024-06,2024-04,0
436,2024-06,2024-05,0
436,2024-06,2024-06,0
437,2024-02,2024-01,0
437,2024-02,2024-02,0
437,2024-02,2024-03,0
437,2024-02,2024-04,1
437,2024-02,2024-05,0
437,2024-02,2024-06,0
438,2024-04,2024-01,0
438,2024-04,2024-02,0
438,2024-04,2024-03,0
438,2024-04,2024-04,1
438,2024-04,2024-05,1
438,2024-04,2024-06,0
439,2024-04,2024-01,0
439,2024-04,2024-02,0
439,2024-04,2024-03,0
439,2024-04,2024-04,1
439,2024-04,2024-05,1
439,2024-04,2024-06,1
440,2024-02,2024-01,0
440,2024-02,2024-02,0
440,2024-02,2024-03,1
440,2024-02,2024-04,1
440,2024-02,2024-05,0
440,2024-02,2024-06,1
441,2024-03,2024-01,0
441,2024-03,2024-02,0
441,2024-03,2024-03,1
441,2024-03,2024-04,1
441,2024-03,2024-05,1
441,2024-03,2024-06,0
442,2024-01,2024-01,1
442,2024-01,2024-02,1
442,2024-01,2024-03,0
442,2024-01,2024-04,1
442,2024-01,2024-05,1
442,2024-01,2024-06,0
443,2024-06,2024-01,0
443,2024-06,2024-02,0
443,2024-06,2024-03,0
443,2024-06,2024-04,0
443,2024-06,2024-05,0
443,2024-06,2024-06,0
444,2024-01,2024-01,0
444,2024-01,2024-02,1
444,2024-01,2024-03,0
444,2024-01,2024-04,0
444,2024-01,2024-05,0
444,2024-01,2024-06,1
445,2024-03,2024-01,0
445,2024-03,2024-02,0
445,2024-03,2024-03,1
445,2024-03,2024-04,0
445,2024-03,2024-05,0
445,2024-03,2024-06,1
446,2024-05,2024-01,0
446,2024-05,2024-02,0
446,2024-05,2024-03,0
446,2024-05,2024-04,0
446,2024-05,2024-05,0
446,2024-05,2024-06,0
447,2024-01,2024-01,1
447,2024-01,2024-02,1
447,2024-01,2024-03,1
447,2024-01,2024-04,1
447,2024-01,2024-05,1
447,2024-01,2024-06,1
448,2024-04,2024-01,0
448,2024-04,2024-02,0
448,2024-04,2024-03,0
448,2024-04,2024-04,0
448,2024-04,2024-05,1
448,2024-04,2024-06,1
449,2024-02,2024-01,0
449,2024-02,2024-02,0
449,2024-02,2024-03,1
449,2024-02,2024-04,0
449,2024-02,2024-05,1
449,2024-02,2024-06,0
450,2024-06,2024-01,0
450,2024-06,2024-02,0
450,2024-06,2024-03,0
450,2024-06,2024-04,0
450,2024-06,2024-05,0
450,2024-06,2024-06,1
451,2024-04,2024-01,0
451,2024-04,2024-02,0
451,2024-04,2024-03,0
451,2024-04,2024-04,0
451,2024-04,2024-05,0
451,2024-04,2024-06,1
452,2024-02,2024-01,0
452,2024-02,2024-02,1
452,2024-02,2024-03,0
452,2024-02,2024-04,1
452,2024-02,2024-05,1
452,2024-02,2024-06,1
453,2024-04,2024-01,0
453,2024-04,2024-02,0
453,2024-04,2024-03,0
453,2024-04,2024-04,0
453,2024-04,2024-05,0
453,2024-04,2024-06,0
454,2024-03,2024-01,0
454,2024-03,2024-02,0
454,2024-03,2024-03,0
454,2024-03,2024-04,0
454,2024-03,2024-05,1
454,2024-03,2024-06,1
455,2024-02,2024-01,0
455,2024-02,2024-02,1
455,2024-02,2024-03,0
455,2024-02,2024-04,0
455,2024-02,2024-05,0
455,2024-02,2024-06,0
456,2024-02,2024-01,0
456,2024-02,2024-02,1
456,2024-02,2024-03,1
456,2024-02,2024-04,0
456,2024-02,2024-05,1
456,2024-02,2024-06,0
457,2024-06,2024-01,0
457,2024-06,2024-02,0
457,2024-06,2024-03,0
457,2024-06,2024-04,0
457,2024-06,2024-05,0
457,2024-06,2024-06,1
458,2024-02,2024-01,0
458,2024-02,2024-02,0
458,2024-02,2024-03,1
458,2024-02,2024-04,1
458,2024-02,2024-05,0
458,2024-02,2024-06,0
459,2024-06,2024-01,0
459,2024-06,2024-02,0
459,2024-06,2024-03,0
459,2024-06,2024-04,0
459,2024-06,2024-05,0
459,2024-06,2024-06,0
460,2024-01,2024-01,1
460,2024-01,2024-02,1
460,2024-01,2024-03,0
460,2024-01,2024-04,0
460,2024-01,2024-05,1
460,2024-01,2024-06,0
461,2024-01,2024-01,0
461,2024-01,2024-02,1
461,2024-01,2024-03,0
461,2024-01,2024-04,1
461,2024-01,2024-05,0
461,2024-01,2024-06,1
462,2024-02,2024-01,0
462,2024-02,2024-02,1
462,2024-02,2024-03,0
462,2024-02,2024-04,0
462,2024-02,2024-05,1
462,2024-02,2024-06,0
463,2024-01,2024-01,1
463,2024-01,2024-02,1
463,2024-01,2024-03,0
463,2024-01,2024-04,0
463,2024-01,2024-05,1
463,2024-01,2024-06,1
464,2024-06,2024-01,0
464,2024-06,2024-02,0
464,2024-06,2024-03,0
464,2024-06,2024-04,0
464,2024-06,2024-05,0
464,2024-06,2024-06,1
465,2024-05,2024-01,0
465,2024-05,2024-02,0
465,2024-05,2024-03,0
465,2024-05,2024-04,0
465,2024-05,2024-05,1
465,2024-05,2024-06,0
466,2024-05,2024-01,0
466,2024-05,2024-02,0
466,2024-05,2024-03,0
466,2024-05,2024-04,0
466,2024-05,2024-05,0
466,2024-05,2024-06,1
467,2024-06,2024-01,0
467,2024-06,2024-02,0
467,2024-06,2024-03,0
467,2024-06,2024-04,0
467,2024-06,2024-05,0
467,2024-06,2024-06,1
468,2024-02,2024-01,0
468,2024-02,2024-02,0
468,2024-02,2024-03,1
468,2024-02,2024-04,0
468,2024-02,2024-05,0
468,2024-02,2024-06,1
469,2024-06,2024-01,0
469,2024-06,2024-02,0
469,2024-06,2024-03,0
469,2024-06,2024-04,0
469,2024-06,2024-05,0
469,2024-06,2024-06,0
470,2024-06,2024-01,0
470,2024-06,2024-02,0
470,2024-06,2024-03,0
470,2024-06,2024-04,0
470,2024-06,2024-05,0
470,2024-06,2024-06,1
471,2024-01,2024-01,1
471,2024-01,2024-02,1
471,2024-01,2024-03,1
471,2024-01,2024-04,0
471,2024-01,2024-05,0
471,2024-01,2024-06,1
472,2024-01,2024-01,0
472,2024-01,2024-02,1
472,2024-01,2024-03,1
472,2024-01,2024-04,0
472,2024-01,2024-05,0
472,2024-01,2024-06,0
473,2024-06,2024-01,0
473,2024-06,2024-02,0
473,2024-06,2024-03,0
473,2024-06,2024-04,0
473,2024-06,2024-05,0
473,2024-06,2024-06,1
474,2024-06,2024-01,0
474,2024-06,2024-02,0
474,2024-06,2024-03,0
474,2024-06,2024-04,0
474,2024-06,2024-05,0
474,2024-06,2024-06,1
475,2024-01,2024-01,1
475,2024-01,2024-02,0
475,2024-01,2024-03,0
475,2024-01,2024-04,0
475,2024-01,2024-05,1
475,2024-01,2024-06,0
476,2024-06,2024-01,0
476,2024-06,2024-02,0
476,2024-06,2024-03,0
476,2024-06,2024-04,0
476,2024-06,2024-05,0
476,2024-06,2024-06,1
477,2024-03,2024-01,0
477,2024-03,2024-02,0
477,2024-03,2024-03,1
477,2024-03,2024-04,1
477,2024-03,2024-05,0
477,2024-03,2024-06,0
478,2024-02,2024-01,0
478,2024-02,2024-02,1
478,2024-02,2024-03,1
478,2024-02,2024-04,0
478,2024-02,2024-05,1
478,2024-02,2024-06,1
479,2024-02,2024-01,0
479,2024-02,2024-02,1
479,2024-02,2024-03,1
479,2024-02,2024-04,1
479,2024-02,2024-05,1
479,2024-02,2024-06,0
480,2024-06,2024-01,0
480,2024-06,2024-02,0
480,2024-06,2024-03,0
480,2024-06,2024-04,0
480,2024-06,2024-05,0
480,2024-06,2024-06,1
481,2024-03,2024-01,0
481,2024-03,2024-02,0
481,2024-03,2024-03,1
481,2024-03,2024-04,1
481,2024-03,2024-05,1
481,2024-03,2024-06,1
482,2024-01,2024-01,1
482,2024-01,2024-02,1
482,2024-01,2024-03,1
482,2024-01,2024-04,0
482,2024-01,2024-05,1
482,2024-01,2024-06,1
483,2024-04,2024-01,0
483,2024-04,2024-02,0
483,2024-04,2024-03,0
483,2024-04,2024-04,1
483,2024-04,2024-05,0
483,2024-04,2024-06,0
484,2024-02,2024-01,0
484,2024-02,2024-02,1
484,2024-02,2024-03,1
484,2024-02,2024-04,1
484,2024-02,2024-05,1
484,2024-02,2024-06,1
485,2024-04,2024-01,0
485,2024-04,2024-02,0
485,2024-04,2024-03,0
485,2024-04,2024-04,0
485,2024-04,2024-05,0
485,2024-04,2024-06,0
486,2024-02,2024-01,0
486,2024-02,2024-02,1
486,2024-02,2024-03,1
486,2024-02,2024-04,0
486,2024-02,2024-05,1
486,2024-02,2024-06,0
487,2024-01,2024-01,1
487,2024-01,2024-02,0
487,2024-01,2024-03,0
487,2024-01,2024-04,1
487,2024-01,2024-05,1
487,2024-01,2024-06,0
488,2024-02,2024-01,0
488,2024-02,2024-02,1
488,2024-02,2024-03,0
488,2024-02,2024-04,1
488,2024-02,2024-05,1
488,2024-02,2024-06,0
489,2024-02,2024-01,0
489,2024-02,2024-02,0
489,2024-02,2024-03,0
489,2024-02,2024-04,1
489,2024-02,2024-05,0
489,2024-02,2024-06,1
490,2024-06,2024-01,0
490,2024-06,2024-02,0
490,2024-06,2024-03,0
490,2024-06,2024-04,0
490,2024-06,2024-05,0
490,2024-06,2024-06,1
491,2024-06,2024-01,0
491,2024-06,2024-02,0
491,2024-06,2024-03,0
491,2024-06,2024-04,0
491,2024-06,2024-05,0
491,2024-06,2024-06,1
492,2024-03,2024-01,0
492,2024-03,2024-02,0
492,2024-03,2024-03,0
492,2024-03,2024-04,1
492,2024-03,2024-05,0
492,2024-03,2024-06,1
493,2024-03,2024-01,0
493,2024-03,2024-02,0
493,2024-03,2024-03,1
493,2024-03,2024-04,0
493,2024-03,2024-05,1
493,2024-03,2024-06,1
494,2024-02,2024-01,0
494,2024-02,2024-02,1
494,2024-02,2024-03,0
494,2024-02,2024-04,0
494,2024-02,2024-05,1
494,2024-02,2024-06,0
495,2024-04,2024-01,0
495,2024-04,2024-02,0
495,2024-04,2024-03,0
495,2024-04,2024-04,1
495,2024-04,2024-05,1
495,2024-04,2024-06,0
496,2024-03,2024-01,0
496,2024-03,2024-02,0
496,2024-03,2024-03,1
496,2024-03,2024-04,1
496,2024-03,2024-05,1
496,2024-03,2024-06,1
497,2024-01,2024-01,0
497,2024-01,2024-02,0
497,2024-01,2024-03,0
497,2024-01,2024-04,1
497,2024-01,2024-05,1
497,2024-01,2024-06,1
498,2024-03,2024-01,0
498,2024-03,2024-02,0
498,2024-03,2024-03,1
498,2024-03,2024-04,1
498,2024-03,2024-05,0
498,2024-03,2024-06,0
499,2024-02,2024-01,0
499,2024-02,2024-02,1
499,2024-02,2024-03,1
499,2024-02,2024-04,1
499,2024-02,2024-05,0
